timestamp,action,key
436450784,ACTION_DOWN,R
436450784,ACTION_UP,R
436451104,ACTION_DOWN,A
436451104,ACTION_UP,A
436451680,ACTION_DOWN,M
436451680,ACTION_UP,M
436453184,ACTION_DOWN, 
436453184,ACTION_UP, 
436453600,ACTION_DOWN,N
436453600,ACTION_UP,N
436454304,ACTION_DOWN,E
436454304,ACTION_UP,E
436454752,ACTION_DOWN,X
436454752,ACTION_UP,X
436455392,ACTION_DOWN,U
436455392,ACTION_UP,U
436455872,ACTION_DOWN,S
436455872,ACTION_UP,S
436457504,ACTION_DOWN, 
436457504,ACTION_UP, 
436457920,ACTION_DOWN,H
436457920,ACTION_UP,H
436458368,ACTION_DOWN,A
436458368,ACTION_UP,A
436458592,ACTION_DOWN,S
436458592,ACTION_UP,S
436459264,ACTION_DOWN, 
436459264,ACTION_UP, 
436459872,ACTION_DOWN,S
436459872,ACTION_UP,S
436460352,ACTION_DOWN,I
436460352,ACTION_UP,I
436461024,ACTION_DOWN,X
436461024,ACTION_UP,X
436461376,ACTION_DOWN, 
436461376,ACTION_UP, 
436461760,ACTION_DOWN,F
436461760,ACTION_UP,F
436462080,ACTION_DOWN,A
436462080,ACTION_UP,A
436462720,ACTION_DOWN,N
436462720,ACTION_UP,N
436463136,ACTION_DOWN,S
436463136,ACTION_UP,S
436464928,ACTION_DOWN, 
436464928,ACTION_UP, 
436465472,ACTION_DOWN,W
436465472,ACTION_UP,W
436466080,ACTION_DOWN,H
436466080,ACTION_UP,H
436466400,ACTION_DOWN,I
436466400,ACTION_UP,I
436466880,ACTION_DOWN,C
436466880,ACTION_UP,C
436467168,ACTION_DOWN,H
436467168,ACTION_UP,H
436467520,ACTION_DOWN, 
436467520,ACTION_UP, 
436467936,ACTION_DOWN,F
436467936,ACTION_UP,F
436468288,ACTION_DOWN,A
436468288,ACTION_UP,A
436468800,ACTION_DOWN,C
436468800,ACTION_UP,C
436469248,ACTION_DOWN,I
436469248,ACTION_UP,I
436469568,ACTION_DOWN,L
436469568,ACTION_UP,L
436469952,ACTION_DOWN,I
436469952,ACTION_UP,I
436470496,ACTION_DOWN,T
436470496,ACTION_UP,T
436470880,ACTION_DOWN,A
436470880,ACTION_UP,A
436471520,ACTION_DOWN,T
436471520,ACTION_UP,T
436471808,ACTION_DOWN,E
436471808,ACTION_UP,E
436472480,ACTION_DOWN, 
436472480,ACTION_UP, 
436472992,ACTION_DOWN,I
436472992,ACTION_UP,I
436473472,ACTION_DOWN,T
436473472,ACTION_UP,T
436474560,ACTION_DOWN, 
436474560,ACTION_UP, 
436475008,ACTION_DOWN,T
436475008,ACTION_UP,T
436475424,ACTION_DOWN,O
436475424,ACTION_UP,O
436475872,ACTION_DOWN, 
436475872,ACTION_UP, 
436476288,ACTION_DOWN,T
436476288,ACTION_UP,T
436478048,ACTION_DOWN,A
436478048,ACTION_UP,A
436478560,ACTION_DOWN,K
436478592,ACTION_UP,K
436479040,ACTION_DOWN,E
436479040,ACTION_UP,E
436479584,ACTION_DOWN, 
436479584,ACTION_UP, 
436480032,ACTION_DOWN,O
436480032,ACTION_UP,O
436480608,ACTION_DOWN,F
436480608,ACTION_UP,F
436480768,ACTION_DOWN,F
436480768,ACTION_UP,F
436482432,ACTION_DOWN, 
436482432,ACTION_UP, 
436482752,ACTION_DOWN,V
436482752,ACTION_UP,V
436483296,ACTION_DOWN,E
436483296,ACTION_UP,E
436483616,ACTION_DOWN,R
436483616,ACTION_UP,R
436485024,ACTION_DOWN,T
436485024,ACTION_UP,T
436485408,ACTION_DOWN,I
436485408,ACTION_UP,I
436486112,ACTION_DOWN,C
436486112,ACTION_UP,C
436486528,ACTION_DOWN,A
436486528,ACTION_UP,A
436487136,ACTION_DOWN,L
436487136,ACTION_UP,L
436487296,ACTION_DOWN,L
436487296,ACTION_UP,L
436487776,ACTION_DOWN,Y
436487776,ACTION_UP,Y
436489600,ACTION_DOWN, 
436489600,ACTION_UP, 
436491072,ACTION_DOWN,A
436491072,ACTION_UP,A
436491648,ACTION_DOWN,N
436491648,ACTION_UP,N
436492096,ACTION_DOWN,D
436492096,ACTION_UP,D
436493536,ACTION_DOWN, 
436493536,ACTION_UP, 
436493856,ACTION_DOWN,C
436493856,ACTION_UP,C
436494240,ACTION_DOWN,A
436494240,ACTION_UP,A
436494912,ACTION_DOWN,N
436494912,ACTION_UP,N
436496384,ACTION_DOWN, 
436496384,ACTION_UP, 
436496832,ACTION_DOWN,A
436496832,ACTION_UP,A
436497312,ACTION_DOWN,L
436497312,ACTION_UP,L
436497824,ACTION_DOWN,S
436497824,ACTION_UP,S
436498304,ACTION_DOWN,O
436498304,ACTION_UP,O
436498912,ACTION_DOWN, 
436498912,ACTION_UP, 
436499328,ACTION_DOWN,R
436499328,ACTION_UP,R
436499872,ACTION_DOWN,O
436499872,ACTION_UP,O
436500448,ACTION_DOWN,T
436500448,ACTION_UP,T
436500896,ACTION_DOWN,A
436500896,ACTION_UP,A
436501376,ACTION_DOWN,T
436501376,ACTION_UP,T
436501728,ACTION_DOWN,E
436501728,ACTION_UP,E
