timestamp,action,key
136625968,ACTION_DOWN,A
136625968,ACTION_UP,A
136626576,ACTION_DOWN,N
136626576,ACTION_UP,N
136628224,ACTION_DOWN,B
136628224,ACTION_UP,B
136628880,ACTION_DOWN,A
136628880,ACTION_UP,A
136629520,ACTION_DOWN,T
136629520,ACTION_UP,T
136630128,ACTION_DOWN,M
136630128,ACTION_UP,M
136630752,ACTION_DOWN,A
136630752,ACTION_UP,A
136631376,ACTION_DOWN,N
136631376,ACTION_UP,N
136633248,ACTION_DOWN,B
136633248,ACTION_UP,B
136633888,ACTION_DOWN,A
136633888,ACTION_UP,A
136634528,ACTION_DOWN,T
136634528,ACTION_UP,T
136635104,ACTION_DOWN,M
136635104,ACTION_UP,M
136635776,ACTION_DOWN,A
136635776,ACTION_UP,A
136636384,ACTION_DOWN,N
136636384,ACTION_UP,N
136638048,ACTION_DOWN,B
136638048,ACTION_UP,B
136638912,ACTION_DOWN,A
136638912,ACTION_UP,A
136639680,ACTION_DOWN,T
136639680,ACTION_UP,T
136640432,ACTION_DOWN,M
136640432,ACTION_UP,M
136641088,ACTION_DOWN,A
136641088,ACTION_UP,A
136641712,ACTION_DOWN,N
136641712,ACTION_UP,N
136643248,ACTION_DOWN,B
136643248,ACTION_UP,B
136644112,ACTION_DOWN,A
136644112,ACTION_UP,A
136644784,ACTION_DOWN,T
136644784,ACTION_UP,T
136645440,ACTION_DOWN,M
136645456,ACTION_UP,M
136646128,ACTION_DOWN,A
136646128,ACTION_UP,A
136646816,ACTION_DOWN,N
136646816,ACTION_UP,N
136648672,ACTION_DOWN,B
136648688,ACTION_UP,B
136649328,ACTION_DOWN,A
136649328,ACTION_UP,A
136649856,ACTION_DOWN,T
136649856,ACTION_UP,T
136650400,ACTION_DOWN,M
136650400,ACTION_UP,M
136651024,ACTION_DOWN,A
136651024,ACTION_UP,A
136651536,ACTION_DOWN,N
136651552,ACTION_UP,N
136653120,ACTION_DOWN,B
136653120,ACTION_UP,B
136653904,ACTION_DOWN,A
136653904,ACTION_UP,A
136654336,ACTION_DOWN,T
136654336,ACTION_UP,T
136655072,ACTION_DOWN,M
136655072,ACTION_UP,M
136655696,ACTION_DOWN,A
136655696,ACTION_UP,A
136656256,ACTION_DOWN,N
136656272,ACTION_UP,N
136658096,ACTION_DOWN,B
136658096,ACTION_UP,B
136658864,ACTION_DOWN,A
136658864,ACTION_UP,A
136659440,ACTION_DOWN,T
136659440,ACTION_UP,T
136659984,ACTION_DOWN,M
136659984,ACTION_UP,M
136660560,ACTION_DOWN,A
136660560,ACTION_UP,A
136661120,ACTION_DOWN,N
136661120,ACTION_UP,N
136662896,ACTION_DOWN,B
136662896,ACTION_UP,B
136663600,ACTION_DOWN,A
136663616,ACTION_UP,A
136664192,ACTION_DOWN,T
136664192,ACTION_UP,T
136664768,ACTION_DOWN,M
136664768,ACTION_UP,M
136665392,ACTION_DOWN,A
136665392,ACTION_UP,A
136665984,ACTION_DOWN,N
136665984,ACTION_UP,N
136667552,ACTION_DOWN,B
136667552,ACTION_UP,B
136668224,ACTION_DOWN,A
136668224,ACTION_UP,A
136668944,ACTION_DOWN,T
136668944,ACTION_UP,T
136669616,ACTION_DOWN,M
136669616,ACTION_UP,M
136670256,ACTION_DOWN,A
136670256,ACTION_UP,A
136670880,ACTION_DOWN,N
136670880,ACTION_UP,N
136673312,ACTION_DOWN,B
136673312,ACTION_UP,B
136673952,ACTION_DOWN,A
136673952,ACTION_UP,A
136674416,ACTION_DOWN,T
136674416,ACTION_UP,T
136674976,ACTION_DOWN,M
136674976,ACTION_UP,M
136675552,ACTION_DOWN,A
136675552,ACTION_UP,A
136676176,ACTION_DOWN,N
136676176,ACTION_UP,N
136677920,ACTION_DOWN,B
136677920,ACTION_UP,B
136678736,ACTION_DOWN,A
136678736,ACTION_UP,A
136679392,ACTION_DOWN,T
136679392,ACTION_UP,T
136680000,ACTION_DOWN,M
136680000,ACTION_UP,M
136680608,ACTION_DOWN,A
136680608,ACTION_UP,A
136681424,ACTION_DOWN,N
136681424,ACTION_UP,N
136683392,ACTION_DOWN,B
136683392,ACTION_UP,B
136684128,ACTION_DOWN,A
136684128,ACTION_UP,A
136684688,ACTION_DOWN,T
136684688,ACTION_UP,T
136685344,ACTION_DOWN,M
136685344,ACTION_UP,M
136685968,ACTION_DOWN,A
136685968,ACTION_UP,A
136686544,ACTION_DOWN,N
136686560,ACTION_UP,N
136688544,ACTION_DOWN,B
136688544,ACTION_UP,B
136689232,ACTION_DOWN,A
136689232,ACTION_UP,A
136689840,ACTION_DOWN,T
136689840,ACTION_UP,T
136690400,ACTION_DOWN,M
136690400,ACTION_UP,M
136690992,ACTION_DOWN,A
136690992,ACTION_UP,A
136691568,ACTION_DOWN,N
136691568,ACTION_UP,N
136692928,ACTION_DOWN,B
136692928,ACTION_UP,B
136693568,ACTION_DOWN,A
136693568,ACTION_UP,A
136694160,ACTION_DOWN,T
136694160,ACTION_UP,T
136694720,ACTION_DOWN,M
136694720,ACTION_UP,M
136695280,ACTION_DOWN,A
136695280,ACTION_UP,A
136695824,ACTION_DOWN,N
136695824,ACTION_UP,N
136698016,ACTION_DOWN,B
136698016,ACTION_UP,B
136698672,ACTION_DOWN,A
136698672,ACTION_UP,A
136699280,ACTION_DOWN,T
136699280,ACTION_UP,T
136699952,ACTION_DOWN,M
136699952,ACTION_UP,M
136700576,ACTION_DOWN,A
136700576,ACTION_UP,A
136701216,ACTION_DOWN,N
136701216,ACTION_UP,N
136703456,ACTION_DOWN,B
136703456,ACTION_UP,B
136704192,ACTION_DOWN,A
136704192,ACTION_UP,A
136704832,ACTION_DOWN,T
136704848,ACTION_UP,T
136705520,ACTION_DOWN,M
136705520,ACTION_UP,M
136706112,ACTION_DOWN,A
136706112,ACTION_UP,A
136706800,ACTION_DOWN,N
136706800,ACTION_UP,N
136708592,ACTION_DOWN,B
136708592,ACTION_UP,B
136709376,ACTION_DOWN,A
136709376,ACTION_UP,A
136710096,ACTION_DOWN,T
136710096,ACTION_UP,T
136710800,ACTION_DOWN,M
136710800,ACTION_UP,M
136711440,ACTION_DOWN,A
136711440,ACTION_UP,A
136712160,ACTION_DOWN,N
136712160,ACTION_UP,N
136715088,ACTION_DOWN,B
136715088,ACTION_UP,B
136715824,ACTION_DOWN,A
136715824,ACTION_UP,A
136716512,ACTION_DOWN,T
136716512,ACTION_UP,T
136717072,ACTION_DOWN,M
136717088,ACTION_UP,M
136717696,ACTION_DOWN,A
136717696,ACTION_UP,A
136718352,ACTION_DOWN,N
136718352,ACTION_UP,N
136721040,ACTION_DOWN,B
136721040,ACTION_UP,B
136721792,ACTION_DOWN,A
136721792,ACTION_UP,A
136722384,ACTION_DOWN,T
136722384,ACTION_UP,T
136722992,ACTION_DOWN,M
136722992,ACTION_UP,M
136723664,ACTION_DOWN,A
136723664,ACTION_UP,A
136724256,ACTION_DOWN,N
136724256,ACTION_UP,N
136726048,ACTION_DOWN,B
136726048,ACTION_UP,B
136726848,ACTION_DOWN,A
136726848,ACTION_UP,A
136727520,ACTION_DOWN,T
136727520,ACTION_UP,T
136728176,ACTION_DOWN,M
136728176,ACTION_UP,M
136728880,ACTION_DOWN,A
136728880,ACTION_UP,A
136729440,ACTION_DOWN,N
136729440,ACTION_UP,N
136732224,ACTION_DOWN,B
136732224,ACTION_UP,B
136732816,ACTION_DOWN,A
136732816,ACTION_UP,A
136733392,ACTION_DOWN,T
136733392,ACTION_UP,T
136733904,ACTION_DOWN,M
136733904,ACTION_UP,M
136734464,ACTION_DOWN,A
136734464,ACTION_UP,A
136735008,ACTION_DOWN,N
136735008,ACTION_UP,N
136736448,ACTION_DOWN,B
136736448,ACTION_UP,B
136737008,ACTION_DOWN,A
136737008,ACTION_UP,A
136737520,ACTION_DOWN,T
136737520,ACTION_UP,T
136738000,ACTION_DOWN,M
136738000,ACTION_UP,M
136738448,ACTION_DOWN,A
136738448,ACTION_UP,A
136738976,ACTION_DOWN,N
136738976,ACTION_UP,N
136740560,ACTION_DOWN,B
136740560,ACTION_UP,B
136741152,ACTION_DOWN,A
136741152,ACTION_UP,A
136741616,ACTION_DOWN,T
136741616,ACTION_UP,T
136742096,ACTION_DOWN,M
136742096,ACTION_UP,M
136742608,ACTION_DOWN,A
136742608,ACTION_UP,A
136743120,ACTION_DOWN,N
136743120,ACTION_UP,N
136744672,ACTION_DOWN,B
136744672,ACTION_UP,B
136745280,ACTION_DOWN,A
136745280,ACTION_UP,A
136745872,ACTION_DOWN,T
136745872,ACTION_UP,T
136746320,ACTION_DOWN,M
136746320,ACTION_UP,M
136746928,ACTION_DOWN,A
136746928,ACTION_UP,A
136747584,ACTION_DOWN,N
136747584,ACTION_UP,N
136749008,ACTION_DOWN,B
136749008,ACTION_UP,B
136749600,ACTION_DOWN,A
136749600,ACTION_UP,A
136750064,ACTION_DOWN,T
136750064,ACTION_UP,T
136750624,ACTION_DOWN,M
136750624,ACTION_UP,M
136751200,ACTION_DOWN,A
136751200,ACTION_UP,A
136751744,ACTION_DOWN,N
136751744,ACTION_UP,N
136753504,ACTION_DOWN,B
136753504,ACTION_UP,B
136754256,ACTION_DOWN,A
136754256,ACTION_UP,A
136754736,ACTION_DOWN,T
136754736,ACTION_UP,T
136755296,ACTION_DOWN,M
136755296,ACTION_UP,M
136755872,ACTION_DOWN,A
136755872,ACTION_UP,A
136756480,ACTION_DOWN,N
136756480,ACTION_UP,N
136758384,ACTION_DOWN,B
136758384,ACTION_UP,B
136759056,ACTION_DOWN,A
136759056,ACTION_UP,A
136759728,ACTION_DOWN,T
136759728,ACTION_UP,T
136760272,ACTION_DOWN,M
136760272,ACTION_UP,M
136760864,ACTION_DOWN,A
136760864,ACTION_UP,A
136761552,ACTION_DOWN,N
136761552,ACTION_UP,N
136763584,ACTION_DOWN,B
136763584,ACTION_UP,B
136764272,ACTION_DOWN,A
136764272,ACTION_UP,A
136764880,ACTION_DOWN,T
136764896,ACTION_UP,T
136765472,ACTION_DOWN,M
136765472,ACTION_UP,M
136766064,ACTION_DOWN,A
136766064,ACTION_UP,A
136766640,ACTION_DOWN,N
136766656,ACTION_UP,N
136768224,ACTION_DOWN,B
136768224,ACTION_UP,B
136769008,ACTION_DOWN,A
136769008,ACTION_UP,A
136769600,ACTION_DOWN,T
136769600,ACTION_UP,T
136770112,ACTION_DOWN,M
136770112,ACTION_UP,M
136770736,ACTION_DOWN,A
136770736,ACTION_UP,A
136771360,ACTION_DOWN,N
136771360,ACTION_UP,N
136772848,ACTION_DOWN,B
136772848,ACTION_UP,B
136773520,ACTION_DOWN,A
136773520,ACTION_UP,A
136774096,ACTION_DOWN,T
136774096,ACTION_UP,T
136774640,ACTION_DOWN,M
136774640,ACTION_UP,M
136775232,ACTION_DOWN,A
136775232,ACTION_UP,A
136775952,ACTION_DOWN,N
136775968,ACTION_UP,N
136777632,ACTION_DOWN,B
136777632,ACTION_UP,B
136778304,ACTION_DOWN,A
136778304,ACTION_UP,A
136778848,ACTION_DOWN,T
136778848,ACTION_UP,T
136779408,ACTION_DOWN,M
136779424,ACTION_UP,M
136780032,ACTION_DOWN,A
136780032,ACTION_UP,A
136780608,ACTION_DOWN,N
136780608,ACTION_UP,N
136781936,ACTION_DOWN,B
136781936,ACTION_UP,B
136782608,ACTION_DOWN,A
136782608,ACTION_UP,A
136783888,ACTION_DOWN,M
136783904,ACTION_UP,M
136786128,ACTION_DOWN,B
136786128,ACTION_UP,B
136787072,ACTION_DOWN,A
136787072,ACTION_UP,A
136787792,ACTION_DOWN,T
136787792,ACTION_UP,T
136788368,ACTION_DOWN,M
136788368,ACTION_UP,M
136789008,ACTION_DOWN,A
136789008,ACTION_UP,A
136789568,ACTION_DOWN,N
136789584,ACTION_UP,N
